"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM27897","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM27898","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",2
"MSHM27899","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM27900","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM27901","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27902","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27903","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27904","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM27905","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM27906","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM27907","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA+Plant extract",0
"MSHM27908","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA+Plant extract",0
"MSHM27909","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA+Plant extract",0
"MSHM27910","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA+Plant extract",0
"MSHM27911","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA+Plant extract",0
"MSHM27912","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA+Plant extract",0
"MSHM27913","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27914","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27915","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27916","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27917","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27918","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27919","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27920","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27921","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27922","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27923","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27924","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27925","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27926","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27927","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27928","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27929","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27930","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27931","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27932","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27933","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27934","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27935","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27936","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27937","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA",0
"MSHM27938","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA",0
"MSHM27939","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA",0
"MSHM27940","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA",0
"MSHM27941","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA",0
"MSHM27942","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA",0
"MSHM27943","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM27944","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA+Plant extract",2
"MSHM27945","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA+Plant extract",2
"MSHM27946","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM27947","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM27948","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM27949","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27950","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27951","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27952","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM27953","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM27954","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM27955","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA+Plant extract",0
"MSHM27956","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA+Plant extract",0
"MSHM27957","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA+Plant extract",0
"MSHM27958","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA+Plant extract",0
"MSHM27959","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA+Plant extract",0
"MSHM27960","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA+Plant extract",0
"MSHM27961","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27962","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27963","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27964","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27965","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27966","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA",0
"MSHM27967","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27968","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27969","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27970","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27971","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27972","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA",0
"MSHM27973","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27974","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27975","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27976","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27977","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27978","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","23","PDA+Plant extract",0
"MSHM27979","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27980","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27981","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27982","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27983","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27984","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Root","30","PDA+Plant extract",0
"MSHM27985","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA",0
"MSHM27986","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA",0
"MSHM27987","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA",0
"MSHM27988","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA",0
"MSHM27989","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA",0
"MSHM27990","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA",0
"MSHM27991","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM27992","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM27993","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","23","PDA+Plant extract",1
"MSHM27994","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM27995","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",1
"MSHM27996","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Leaf","30","PDA+Plant extract",2
"MSHM27997","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27998","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM27999","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA",0
"MSHM28000","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM28001","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM28002","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","30","PDA",0
"MSHM28003","Maranjab Desert","Arid soil","Winter","Launaea acunthodes","Branch","23","PDA+Plant extract",0
